scorer,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000,DLC_dlcrnetms5_SLEAP_testMay4shuffle1_200000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4
bodyparts,left_knee,left_knee,left_knee,Tail_tip,Tail_tip,Tail_tip,nose,nose,nose,center,center,center,left_ear,left_ear,left_ear,skull_base,skull_base,skull_base,tail_base,tail_base,tail_base,right_knee,right_knee,right_knee,right_ear,right_ear,right_ear,left_knee,left_knee,left_knee,Tail_tip,Tail_tip,Tail_tip,nose,nose,nose,center,center,center,left_ear,left_ear,left_ear,skull_base,skull_base,skull_base,tail_base,tail_base,tail_base,right_knee,right_knee,right_knee,right_ear,right_ear,right_ear,left_knee,left_knee,left_knee,Tail_tip,Tail_tip,Tail_tip,nose,nose,nose,center,center,center,left_ear,left_ear,left_ear,skull_base,skull_base,skull_base,tail_base,tail_base,tail_base,right_knee,right_knee,right_knee,right_ear,right_ear,right_ear,left_knee,left_knee,left_knee,Tail_tip,Tail_tip,Tail_tip,nose,nose,nose,center,center,center,left_ear,left_ear,left_ear,skull_base,skull_base,skull_base,tail_base,tail_base,tail_base,right_knee,right_knee,right_knee,right_ear,right_ear,right_ear
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,,,0.0,,,0.0,,,0.0,136.385,251.647,1.0,,,0.0,,,0.0,129.272,248.47,1.0,142.562,253.202,1.0,,,0.0,154.483,227.391,0.9940000176429749,221.864,173.462,1.0,172.573,235.706,1.0,168.033,215.977,1.0,154.996,231.709,1.0,155.896,232.322,1.0,181.989,214.671,1.0,168.604,209.033,1.0,164.997,236.109,1.0,666.989,156.783,1.0,618.225,142.958,1.0,701.588,172.515,1.0,667.718,166.711,1.0,696.879,167.321,1.0,694.9,168.666,1.0,653.818,164.981,1.0,666.367,171.955,1.0,696.756,170.568,1.0,694.957,180.574,1.0,648.917,223.81,1.0,,,0.0,,,0.0,,,0.0,,,0.0,685.337,192.479,1.0,700.538,199.004,1.0,,,0.0
1,,,0.0,,,0.0,,,0.0,136.176,251.671,1.0,,,0.0,,,0.0,129.224,248.524,1.0,142.581,253.349,1.0,,,0.0,154.542,227.321,0.9940000176429749,221.962,173.265,1.0,172.296,235.492,1.0,167.822,215.965,1.0,155.063,232.009,1.0,155.99,232.553,1.0,182.018,214.355,1.0,168.358,208.849,1.0,164.56,236.218,1.0,666.985,156.758,1.0,618.217,142.96,1.0,701.479,172.653,1.0,667.669,166.719,1.0,696.684,167.514,1.0,694.882,168.829,1.0,653.778,164.868,1.0,666.235,171.936,1.0,696.784,170.717,1.0,695.1,180.663,1.0,648.895,224.023,1.0,,,0.0,,,0.0,,,0.0,,,0.0,683.967,198.136,1.0,700.302,199.208,1.0,,,0.0
2,,,0.0,,,0.0,,,0.0,136.156,251.657,1.0,,,0.0,,,0.0,129.257,248.533,1.0,142.593,253.366,1.0,,,0.0,154.577,227.328,0.9940000176429749,221.949,173.203,1.0,172.343,235.49,1.0,167.691,215.977,1.0,155.044,232.02,1.0,155.991,232.58,1.0,181.975,214.27,1.0,168.202,208.821,1.0,164.572,236.136,1.0,666.976,156.723,1.0,618.179,142.952,1.0,701.445,172.655,1.0,667.672,166.721,1.0,696.653,167.522,1.0,694.836,168.84,1.0,653.756,164.855,1.0,666.205,171.984,1.0,696.76,170.722,1.0,695.063,180.653,1.0,648.383,223.443,1.0,,,0.0,,,0.0,,,0.0,,,0.0,683.97,198.123,1.0,700.299,199.196,1.0,,,0.0
3,,,0.0,,,0.0,,,0.0,135.764,251.143,1.0,,,0.0,,,0.0,129.596,248.871,1.0,142.421,252.842,1.0,,,0.0,136.319,240.106,1.0,221.922,173.325,1.0,172.229,235.265,1.0,167.93,215.88,1.0,154.928,231.807,1.0,155.846,232.4,1.0,181.866,214.077,1.0,168.559,208.587,1.0,164.566,236.11,1.0,667.077,156.854,1.0,618.897,142.857,1.0,701.477,173.043,1.0,695.796,192.063,1.0,697.551,168.234,0.9990000128746033,696.017,169.15,1.0,680.604,192.037,1.0,667.04,171.297,1.0,697.429,171.079,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,0.0,,,0.0,,,0.0,135.943,251.037,1.0,,,0.0,,,0.0,127.93,249.448,1.0,140.908,253.127,1.0,,,0.0,135.801,239.353,1.0,221.432,173.336,0.9990000128746033,165.625,235.492,1.0,174.868,217.32,1.0,150.37,229.392,1.0,154.469,231.897,0.9990000128746033,181.821,214.48,1.0,170.654,206.553,1.0,165.214,236.489,1.0,689.881,185.611,1.0,618.919,142.971,1.0,701.354,171.683,1.0,693.853,190.411,1.0,697.194,168.355,0.9990000128746033,695.665,169.542,1.0,684.109,194.671,1.0,694.64,197.42,1.0,697.34,170.873,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,0.0,,,0.0,165.536,235.456,1.0,136.058,250.921,1.0,,,0.0,,,0.0,127.995,249.412,1.0,141.105,253.001,1.0,,,0.0,135.854,239.375,1.0,221.53,173.122,0.9990000128746033,136.369,205.887,1.0,174.838,217.401,1.0,150.339,229.35,1.0,154.424,231.814,0.9990000128746033,181.765,214.455,1.0,170.586,206.62,1.0,165.142,236.585,1.0,689.891,185.599,1.0,618.89,142.98,1.0,701.354,171.661,1.0,693.879,190.433,1.0,697.215,168.347,0.9990000128746033,695.685,169.525,1.0,684.107,194.656,1.0,694.644,197.413,1.0,697.344,170.845,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,0.0,,,0.0,,,0.0,136.223,251.009,1.0,,,0.0,,,0.0,128.426,249.611,1.0,141.676,252.817,1.0,,,0.0,135.795,240.15,1.0,221.273,173.643,0.9980000257492065,172.707,235.777,1.0,175.242,217.427,1.0,153.383,229.605,1.0,154.617,230.637,0.9990000128746033,181.582,214.475,1.0,170.833,207.214,1.0,155.356,232.412,0.9980000257492065,690.238,185.798,1.0,619.002,142.698,1.0,701.398,171.842,1.0,694.884,191.297,1.0,697.259,168.248,0.9990000128746033,695.575,169.338,1.0,684.367,194.729,1.0,695.307,197.788,1.0,697.273,170.844,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,136.118,239.614,1.0,,,0.0,,,0.0,136.997,250.077,1.0,,,0.0,,,0.0,128.693,250.443,1.0,141.635,253.378,1.0,,,0.0,173.395,225.701,1.0,,,0.0,165.628,235.27,1.0,176.44,219.703,1.0,153.675,227.831,1.0,155.134,227.739,1.0,181.907,215.386,1.0,171.855,213.567,1.0,164.073,231.455,1.0,690.197,185.452,1.0,618.898,142.687,1.0,701.351,171.935,1.0,695.825,191.216,1.0,697.296,167.918,0.9990000128746033,695.296,168.862,1.0,685.109,194.107,1.0,666.318,171.462,1.0,696.972,170.483,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
